order_id,customer_id,order_date,product,category,quantity,amount,status
328,59c2dAccf9e5196,2024-12-09,iPhone,Electronics,5,2700.3,paid
329,4F247D92b5fAA7F,2025-09-11,Keyboard,Electronics,3,2973.14,cancelled
330,6BCd82A2bB6c3d9,2024-08-24,Headphones,Electronics,4,543.92,shipped
331,22DD9c3C2D6782B,2024-09-12,Sneakers,Clothing,4,24.03,shipped
332,239Cc1616fEb2CA,2025-08-18,Keyboard,Electronics,4,1597.44,cancelled
333,f8FfbFeF0Ee5cF6,2024-11-13,Keyboard,Electronics,1,288.03,cancelled
334,C5BF35FfFbc0eb7,2025-09-14,Python Book,Books,4,1575.96,shipped
335,Bc66FC8c7E66Dcb,2024-12-11,Jeans,Clothing,1,2555.26,delivered
336,7ab9f8E6aafACff,2024-05-10,Python Book,Books,5,534.19,cancelled
337,ecaFC8e32E0Da84,2025-07-03,Data Engineering,Books,5,268.62,created
338,8e40A2c50d9476e,2024-11-11,Monitor,Electronics,2,29.18,paid
339,A31D95475732ac1,2024-05-19,Machine Learning,Books,3,2974.6,created
340,31019bfbbeA85b5,2024-12-21,Sneakers,Clothing,3,1902.71,cancelled
341,7E25b2eC27c2b94,2025-09-23,Jacket,Clothing,1,327.9,delivered
342,ecE7C31baDBb830,2025-01-02,Machine Learning,Books,1,768.43,created
343,2ec9eA02eA1d0df,2025-03-08,SQL Guide,Books,3,1058.45,created
344,E7A3Cbb8AFa36C3,2025-04-05,Laptop,Electronics,2,755.36,shipped
345,8Ba52153CCcbE4E,2026-05-05,Laptop,Electronics,3,2547.49,created
346,FB2bB78DeFFACB2,2024-06-14,Jacket,Clothing,2,2661.88,created
347,4AeEE1179ec8F84,2024-12-20,Jeans,Clothing,5,117.27,created
348,2643089Cc34A08b,2024-12-30,SQL Guide,Books,4,943.24,created
349,F9CC5a0c28d3832,2024-06-07,Headphones,Electronics,5,2344.35,delivered
350,66c9E77Ed9b36dd,2026-01-21,Jeans,Clothing,3,2083.06,created
351,433255a07820de9,2024-10-08,Monitor,Electronics,3,1934.41,shipped
352,AacA5Dbd4fDBcfe,2026-03-11,Jacket,Clothing,5,1205.08,cancelled
353,35EeE278aFc22AE,2024-07-14,Monitor,Electronics,4,2921.99,cancelled
354,5f49d07Df3087d4,2025-10-26,Machine Learning,Books,2,2936.76,shipped
355,1B593238Bc2fABc,2025-10-31,Keyboard,Electronics,4,986.47,delivered
356,754eF2d48Ebc179,2025-10-03,Laptop,Electronics,1,1615.12,shipped
357,Ca9eA3fB8EF5a38,2024-10-17,Headphones,Electronics,1,2562.18,delivered
358,b8fA62CDad4EC4E,2024-07-19,T-Shirt,Clothing,2,2028.86,delivered
359,De4DbEdC5FD45AD,2024-12-15,Data Engineering,Books,4,93.08,created
360,06A4eD4fd2Aa7BD,2024-12-30,Jacket,Clothing,5,2184.28,created
361,BFC3dE762accc35,2025-08-18,Keyboard,Electronics,1,2722.57,shipped
362,eBF5b6C1C2bDBED,2025-08-24,SQL Guide,Books,3,1519.72,cancelled
363,5D0feb55c1A5153,2024-06-15,iPhone,Electronics,5,2212.76,shipped
364,aAF141Cb328d241,2024-09-29,iPhone,Electronics,5,2364.05,created
365,6EF7EA5b1E79420,2024-05-15,Jeans,Clothing,2,1913.38,cancelled
366,Adc0ef2dF3bA1a4,2026-02-08,Keyboard,Electronics,1,1604.8,created
367,c2a0839E047E1A3,2025-06-12,Sneakers,Clothing,2,715.36,delivered
368,FD8F0F41bDbe47d,2025-03-10,Data Engineering,Books,2,2467.63,paid
369,c79Ba5c083b2Ff9,2026-03-18,Machine Learning,Books,2,2831.39,shipped
370,dcDd2F3a5A8dd9d,2024-10-19,Sneakers,Clothing,3,1692.87,cancelled
371,830b057ceFc14ca,2025-07-06,Machine Learning,Books,1,568.38,shipped
372,AfEC867843C780d,2025-11-17,Keyboard,Electronics,2,2194.37,paid
373,a5F7550096114Dc,2025-12-18,SQL Guide,Books,4,271.5,paid
374,5f39E6f102d88bb,2024-12-23,Sneakers,Clothing,2,2414.58,paid
375,DB4EC75Fa6a5ecb,2024-12-13,T-Shirt,Clothing,1,1254.05,created
376,Bcb03FeAD6bf492,2026-03-12,T-Shirt,Clothing,4,2043.9,cancelled
377,ba83bEdbf1fBFC4,2025-07-28,Python Book,Books,3,2320.0,created
378,2ADEa5AAf4eCfBF,2024-07-24,Laptop,Electronics,4,713.25,cancelled
379,6F1c57Cc7Bb8F4A,2024-07-16,SQL Guide,Books,5,975.04,shipped
380,2Bbd2C2A7a0Be1E,2024-11-08,T-Shirt,Clothing,5,938.34,paid
381,6f60Ddd143C20Ca,2024-10-27,Python Book,Books,1,2491.44,shipped
382,A3e9b77c92fE9fd,2025-11-23,Machine Learning,Books,5,298.18,shipped
383,974bB4dE04a980E,2025-11-15,Data Engineering,Books,4,1339.45,shipped
384,6b7Dc2dB2dA3a91,2025-04-04,Jacket,Clothing,3,311.47,created
385,c5fb59AED5FEa97,2025-07-09,Sneakers,Clothing,1,2220.89,shipped
386,c0aa74BcD4662D5,2025-05-02,Laptop,Electronics,3,2772.22,created
387,fF7C43DCc330Feb,2024-06-30,Sneakers,Clothing,1,2391.36,shipped
388,eD3DA8e0484F4A0,2024-11-27,SQL Guide,Books,1,631.53,shipped
389,9a9ddF2BcE38cEe,2025-08-04,Python Book,Books,3,362.95,created
390,3b6A3D1DaA6E42c,2026-01-27,T-Shirt,Clothing,5,2096.31,paid
391,6a73DdaFD42E90E,2026-04-07,Machine Learning,Books,3,496.8,created
392,afDAE165bc37dCE,2025-04-27,Data Engineering,Books,4,396.23,shipped
393,88048Ff7B3Aa71E,2024-11-12,T-Shirt,Clothing,2,2970.84,paid
394,b83FCeAf0b16a58,2025-03-21,Sneakers,Clothing,3,1215.85,created
395,8CFdBFE2CDa5500,2024-07-16,Machine Learning,Books,3,1102.7,shipped
396,154CEc7CCfA0Bd3,2025-06-15,Sneakers,Clothing,4,1966.85,paid
397,B4E0eC27eceBfa3,2024-05-08,SQL Guide,Books,4,947.35,shipped
398,3C3204A13c663Ab,2025-02-11,Python Book,Books,2,333.18,shipped
399,2D0b7fCEa10AAF2,2025-10-22,Jacket,Clothing,3,2648.45,delivered
400,1C729eBdbE636Cf,2025-11-15,Jacket,Clothing,3,2537.84,created
401,CA59B4D63971E7c,2024-12-01,SQL Guide,Books,5,769.55,created
402,5fa8776a9Dcc3E3,2024-06-28,Data Engineering,Books,2,181.63,created
403,D5E57BCDCe03D9E,2025-05-27,Sneakers,Clothing,3,1385.59,created
404,5A2BBfEbE7cA958,2025-04-25,T-Shirt,Clothing,5,268.12,delivered
405,7cC272A7C000b1F,2024-12-09,iPhone,Electronics,5,2240.75,cancelled
406,AEB8D39b6fc29af,2025-04-08,iPhone,Electronics,4,1741.44,created
407,226091A0b63c0eE,2025-12-30,Jeans,Clothing,3,2317.65,created
408,1B795DC5DaDd6db,2024-12-11,Python Book,Books,5,2925.84,paid
409,aBef66152AbBd9c,2026-03-07,Data Engineering,Books,2,873.59,shipped
410,3A9cd7357c9d11E,2026-01-04,Data Engineering,Books,3,302.58,cancelled
411,cb0c0C1dda5d436,2024-10-18,Machine Learning,Books,5,154.24,delivered
412,b56c11DAdAD187B,2025-05-09,Machine Learning,Books,1,802.32,delivered
413,BE1b0FB1B9Affea,2025-11-06,Jacket,Clothing,4,2693.76,shipped
414,A2a3d2c54Fffc7a,2026-04-12,iPhone,Electronics,1,2896.92,delivered
415,e9a717dc43Fae9a,2026-04-24,Jeans,Clothing,3,1185.8,shipped
416,AfD840c0B4E56A6,2025-03-12,Jacket,Clothing,1,1122.84,cancelled
417,830a17eFACC0C0b,2025-11-08,Sneakers,Clothing,5,1377.02,created
418,3dE2F7c5a0feC3F,2024-11-28,SQL Guide,Books,2,2342.23,shipped
419,d2efdDa3AA0c46e,2025-01-14,Monitor,Electronics,1,2573.05,created
420,d3b48C7267bfAB4,2024-11-14,Jacket,Clothing,2,2674.59,paid
421,a860B805dfa018C,2025-01-09,Jeans,Clothing,2,338.88,created
422,67b13D0C7b6CCd3,2025-04-08,Jeans,Clothing,2,1814.1,cancelled
423,b9FD1EDfbdd0FBD,2026-04-11,Monitor,Electronics,2,781.93,delivered
424,B92b6B6b969c60A,2024-06-16,Monitor,Electronics,3,1429.49,cancelled
425,EaffE9d0c07D8Ff,2024-12-05,iPhone,Electronics,2,2019.54,paid
426,B6D3Eaf444f4e15,2025-09-26,Jacket,Clothing,2,255.42,delivered
427,2e014310baC0aee,2026-02-06,Keyboard,Electronics,3,2903.92,delivered
428,a1E3f32AFe8F53A,2024-11-18,Monitor,Electronics,3,591.4,cancelled
429,989A0a7815bb318,2025-12-23,Keyboard,Electronics,4,2492.85,delivered
430,05A6C37FcF1fdc8,2025-12-29,SQL Guide,Books,2,2647.38,delivered
431,7298C2d63d8f0eF,2024-12-18,Machine Learning,Books,2,1451.64,shipped
432,aede81Bd0A583D2,2024-08-26,Jeans,Clothing,3,2145.79,shipped
433,Ff6145C7ce34D09,2026-01-14,Machine Learning,Books,5,2420.59,delivered
434,7Bd7B61Cf5f2fB4,2025-09-17,SQL Guide,Books,2,2259.16,created
435,0d2a9EeCb47A967,2025-12-14,Jacket,Clothing,4,431.7,paid
436,BF1629D4BcDf39A,2026-03-10,Machine Learning,Books,4,775.71,delivered
437,bBb1E71b7a1CD41,2025-02-01,Data Engineering,Books,4,2337.68,shipped
438,cBEccc9DE3017CD,2024-11-25,iPhone,Electronics,3,2673.26,delivered
439,f58088ceDafcdc4,2024-09-13,Laptop,Electronics,3,2697.09,shipped
440,7bFae7C17ED04Fd,2024-10-14,SQL Guide,Books,2,1094.1,created
441,baD31AAefC6DD16,2026-02-12,T-Shirt,Clothing,2,2785.98,shipped
442,EB9bfBCDeBc70a3,2025-05-21,Sneakers,Clothing,2,2452.22,created
443,43CCfFaFdbC2a3a,2025-04-19,Machine Learning,Books,4,446.99,paid
444,BEb5eFFcDD1e83F,2025-10-30,Jeans,Clothing,4,1525.72,shipped
445,f2eBeFcF59Eb8EC,2024-12-07,Monitor,Electronics,5,1823.4,created
446,b92bFEcD3E7E8f9,2025-01-29,Headphones,Electronics,3,72.0,shipped
447,Ea2F2FAa14Fc198,2025-01-22,SQL Guide,Books,4,2160.32,created
448,01a1edabAbbaf3a,2025-03-04,Jacket,Clothing,4,952.54,created
449,363d14b6a0bfdBC,2026-03-30,Keyboard,Electronics,3,1538.01,created
450,CC0B6DEffba7Bbb,2025-03-06,Keyboard,Electronics,2,1104.71,created
451,e7C4d4Cf8Bd2544,2025-09-30,Headphones,Electronics,2,117.78,shipped
452,5ac3DEd209A533a,2024-07-10,Data Engineering,Books,4,408.55,shipped
453,fE8beCAeBDC64DC,2024-12-23,Headphones,Electronics,1,1210.69,created
454,4b99cE1D2C1E96A,2025-03-23,SQL Guide,Books,1,1460.32,paid
455,aa1D2f2DFC43A40,2024-11-29,iPhone,Electronics,2,85.41,cancelled
456,F3fe0f2dce8cE32,2025-10-11,Keyboard,Electronics,1,1534.05,cancelled
457,EA8f78f0323840e,2025-01-19,Python Book,Books,1,1415.51,paid
458,a32eB73dACEa984,2024-06-17,Data Engineering,Books,5,1616.23,paid
459,9bFD6Da6f7ED28D,2024-08-10,T-Shirt,Clothing,2,1306.19,shipped
460,F7aE4cE5d8313c1,2025-09-29,Monitor,Electronics,2,1781.37,shipped
461,E89bBF55a56af0a,2025-05-22,T-Shirt,Clothing,2,752.1,delivered
462,db972276EFd33CD,2025-12-08,Machine Learning,Books,1,2586.98,paid
463,c3918296e22038c,2026-01-10,Python Book,Books,3,934.19,delivered
464,afd3F64FCDa5c11,2026-01-28,SQL Guide,Books,4,2972.8,paid
465,EE9DE6dFbECaEBc,2024-10-12,T-Shirt,Clothing,3,409.27,paid
466,1Dd502A0AcEbEEb,2025-01-01,Sneakers,Clothing,3,2970.54,delivered
467,2a8a33b0BF7fcEe,2025-10-25,Keyboard,Electronics,1,2844.63,paid
468,Fa335220FB93b27,2024-08-17,T-Shirt,Clothing,1,1611.29,shipped
469,bb5C26C6B4aD8FB,2024-12-09,Machine Learning,Books,5,2348.19,created
470,2ecE64AE092FdA5,2025-06-15,Laptop,Electronics,5,1484.67,cancelled
471,cB8c77CFFdB2c00,2026-05-01,T-Shirt,Clothing,5,1021.62,paid
472,f3BDaaB33cC1Ab5,2025-07-17,SQL Guide,Books,2,2683.07,created
473,33c551Ea5C93384,2025-05-07,Data Engineering,Books,1,2681.6,created
474,71faFd9eea599E1,2024-11-05,Jeans,Clothing,5,1072.3,cancelled
475,4D70B72cf3DEDCC,2026-05-08,Machine Learning,Books,2,1494.75,created
476,cbCF98f2ea99d0c,2024-10-24,Jeans,Clothing,2,649.99,created
477,de7316cd6E0fC81,2025-05-25,Headphones,Electronics,1,2351.47,cancelled
478,92affA6B8df166D,2024-12-25,Jacket,Clothing,4,1448.55,paid
479,8d7FBfe83e87A44,2025-01-12,Monitor,Electronics,1,1134.3,created
480,Bad4E47eFD1fc4D,2024-12-11,Keyboard,Electronics,2,2118.92,delivered
481,Ff8Db1cdAEfebfA,2024-06-04,Sneakers,Clothing,2,1384.65,delivered
482,FCc4ae976Bf0306,2025-03-14,Python Book,Books,5,1622.7,paid
483,Ea4039ae00DDE90,2025-05-18,Headphones,Electronics,3,1982.93,created
484,BBFbA99a5e8Aeb2,2025-03-10,T-Shirt,Clothing,3,390.29,created
485,91BAA4e0f19e708,2025-06-20,Jacket,Clothing,2,651.18,paid
486,6fdeBf89F7fC19c,2026-04-19,SQL Guide,Books,2,291.69,paid
487,eba53B33A97CFE4,2025-09-09,Sneakers,Clothing,1,739.16,cancelled
488,f281F82f496628b,2026-03-09,Machine Learning,Books,2,2029.36,cancelled
489,7f9bbaa7A9bfb29,2025-03-25,Machine Learning,Books,1,560.36,paid
490,b803C91eA2eeFF7,2026-02-10,Data Engineering,Books,5,507.03,shipped
491,fBEd2a56D600aA9,2024-09-02,Keyboard,Electronics,1,726.48,delivered
492,EE7df6CeFeF7f2E,2025-09-25,Headphones,Electronics,2,1166.23,created
493,e1da667d50E47B1,2026-01-11,Headphones,Electronics,1,813.04,shipped
494,7D0bb54dd9ba12A,2026-04-16,Machine Learning,Books,4,2905.77,paid
495,079CDbf1Ad5F4dC,2025-05-05,Sneakers,Clothing,4,1613.98,paid
496,8De1Ea03fFBf42d,2024-08-20,Headphones,Electronics,3,1856.13,shipped
497,50bF15b19327815,2026-01-25,Jeans,Clothing,4,2002.89,shipped
498,D64FDD3dDe93e0B,2024-07-04,T-Shirt,Clothing,1,798.06,shipped
499,CffC9b6caB7b562,2025-01-22,Python Book,Books,3,2952.12,cancelled
500,c74d5d5c04c60eA,2024-05-28,Jacket,Clothing,3,2067.05,paid
501,BdAfD60C51541ee,2026-01-24,Jeans,Clothing,4,1332.69,created
502,6CE0eBdDa6d432c,2025-07-01,Jacket,Clothing,2,2330.56,paid
503,72B791DF77ffcA4,2025-12-12,Jacket,Clothing,1,2995.47,cancelled
504,b9fA53C52d86adb,2025-06-03,Monitor,Electronics,1,2076.38,paid
505,66fC6eACdaDbB1e,2026-05-08,Data Engineering,Books,1,1571.74,cancelled
506,bBc5cCD3f90F4f7,2025-12-23,Data Engineering,Books,2,2415.62,shipped
507,fe779fBF9e7DEaF,2025-10-01,Data Engineering,Books,4,910.56,shipped
508,9d0FC6Fb75A996C,2026-04-28,Headphones,Electronics,4,168.87,delivered
509,fc6111BFDF61B81,2025-05-21,Jeans,Clothing,2,2314.64,delivered
510,bD5AaaE2dAC1eCA,2025-05-09,Python Book,Books,1,182.72,paid
511,7C9CBffEEAaA663,2025-07-05,Sneakers,Clothing,1,749.32,delivered
512,F30E79FBe14B280,2025-12-11,Python Book,Books,4,1455.1,shipped
513,0730Fdf714eefca,2024-11-15,T-Shirt,Clothing,2,2527.18,delivered
514,3BbDa2f2E938b60,2024-06-17,Machine Learning,Books,4,2770.84,created
515,c1f5d69beEB3e47,2025-02-11,Keyboard,Electronics,1,2137.12,paid
516,B6d501a2eA3F541,2024-10-13,T-Shirt,Clothing,5,1181.02,paid
517,Bdf30BCA81dF7D8,2024-09-18,Jacket,Clothing,3,2753.21,paid
518,Fa87A53a92Db55f,2024-08-01,Headphones,Electronics,3,1169.09,delivered
519,dEf11C59870ff20,2025-10-07,Laptop,Electronics,3,1699.66,shipped
520,5a73aBDa40abdAB,2025-12-28,T-Shirt,Clothing,3,1826.35,paid
521,34250C6Fb26DCdC,2025-10-31,Sneakers,Clothing,5,1424.85,delivered
522,45517C1BBF8BEcE,2025-03-20,iPhone,Electronics,1,1340.83,delivered
523,a713EEa6cBBFF68,2025-04-25,Laptop,Electronics,4,590.57,shipped
524,EEFBfeCAb40faa3,2026-01-04,Data Engineering,Books,5,1542.35,created
525,c9e430b9a1760ee,2025-01-29,Monitor,Electronics,4,917.25,paid
526,beDDbbfCCaFd83a,2024-09-07,Jeans,Clothing,4,1390.5,cancelled
527,9DEbFbFec3cDfF6,2025-02-16,Laptop,Electronics,3,875.72,shipped
528,f867cf7339Ae392,2025-07-16,Jeans,Clothing,1,1107.55,created
529,3650F2BD6DEf0E7,2025-02-01,Sneakers,Clothing,1,2960.77,cancelled
530,a3Ed3d0aB7Becf9,2024-08-24,Keyboard,Electronics,1,1365.11,shipped
531,3e46Fe8eef1C9f6,2025-03-07,Keyboard,Electronics,4,2743.93,cancelled
532,FBDb5A3e17Fad50,2025-01-14,Headphones,Electronics,5,279.7,shipped
533,07EcB60cAD1a365,2025-08-16,Jeans,Clothing,2,2495.8,shipped
534,0fd18E4ac8a4fc4,2025-01-18,Machine Learning,Books,2,1632.32,shipped
535,9B6885f824dEaFa,2026-02-08,Headphones,Electronics,3,1076.12,cancelled
536,4e10f1e5cD1F7f9,2025-03-22,Data Engineering,Books,1,1512.52,cancelled
537,Bf1B1DcF9FDaf1B,2024-07-09,Python Book,Books,4,227.61,paid
538,bebaAB118566CbA,2025-01-05,Jacket,Clothing,1,952.07,shipped
539,b9AA917B15A4EBb,2024-09-16,T-Shirt,Clothing,5,1402.1,paid
540,d4dBCaAe3B6268B,2025-02-18,T-Shirt,Clothing,1,1277.3,shipped
541,FADf1A06620c030,2024-12-17,Monitor,Electronics,1,1382.71,cancelled
542,c3b5e077d3149C0,2025-06-21,Sneakers,Clothing,1,1646.76,created
543,38FFcBD58A1FB6b,2025-02-21,Laptop,Electronics,4,1405.71,delivered
544,9BDD3Ac90e886EC,2024-05-24,Keyboard,Electronics,4,2314.16,shipped
545,7c16f1ec918c77d,2024-06-22,Python Book,Books,2,1810.29,cancelled
546,ddFFA8e7D8cca5b,2026-03-09,Monitor,Electronics,2,2690.99,delivered
547,9A7eF992Ae23A0d,2025-01-30,Python Book,Books,4,2435.81,created
548,67f06Cd8DfC729e,2026-03-28,Headphones,Electronics,1,497.7,paid
549,39E72A7aF8EBa13,2025-09-26,SQL Guide,Books,5,1384.18,cancelled
550,9a9fD0CbCD47524,2025-12-04,Monitor,Electronics,3,1391.67,created
551,Ad9C58164710867,2024-10-10,Python Book,Books,1,1232.33,cancelled
552,81a6F4bBd4aB7ED,2026-02-26,Sneakers,Clothing,4,2438.68,shipped
553,08ecea5ded7EACF,2024-06-29,Python Book,Books,2,2216.89,cancelled
554,E0beb778E46eC01,2025-11-16,Laptop,Electronics,5,1565.89,shipped
555,734eEDc0e965d19,2025-12-19,Jacket,Clothing,3,2476.77,created
556,DcfBa6f0dC4f6fa,2024-08-13,Keyboard,Electronics,3,2254.49,delivered
557,bC4a8252814B1d8,2025-11-24,Headphones,Electronics,4,610.26,delivered
558,d061b3b4dDe51ee,2025-07-15,SQL Guide,Books,2,1845.61,created
559,537ae715A6fD841,2025-05-11,Jacket,Clothing,1,398.8,created
560,cdad0bbF215DFE3,2026-04-06,Jacket,Clothing,4,2122.27,paid
561,E7d1AbB3bAbaEfB,2024-11-04,T-Shirt,Clothing,2,338.11,created
562,bDbcECcf67e3C56,2026-01-27,iPhone,Electronics,2,109.91,created
563,acAbA8AF7906eAa,2025-06-21,Monitor,Electronics,4,1199.57,created
564,7DDaae1feB4dC60,2025-09-29,SQL Guide,Books,2,2148.92,paid
565,eccfa789Ef20373,2026-02-09,Headphones,Electronics,2,2350.86,paid
566,e9eC5AEAf4482Bf,2026-05-08,Monitor,Electronics,3,1307.84,created
567,388b8a2d45EDaC8,2025-02-03,Keyboard,Electronics,2,1951.37,delivered
568,9f353aCAC6ebfCC,2025-11-20,Jacket,Clothing,3,800.9,cancelled
569,03D5798C582dD1E,2026-01-22,Data Engineering,Books,5,217.35,cancelled
570,0ACA4d7D7cCEd26,2026-01-24,Laptop,Electronics,5,1330.35,paid
571,69a39CF1F11d242,2026-01-21,iPhone,Electronics,1,946.62,delivered
572,bB2dCA1580bbCEc,2025-08-26,Machine Learning,Books,5,1772.41,cancelled
573,EFA8Fa12E59ff06,2024-09-29,Machine Learning,Books,4,644.0,created
574,ad8E2e29e28AbAC,2026-02-17,Laptop,Electronics,1,2941.41,paid
575,C3F25ec2e8e9F51,2026-03-30,SQL Guide,Books,3,2827.34,paid
576,8ADa2bAE1942D7d,2024-10-18,Data Engineering,Books,1,1235.81,cancelled
577,b54B0A173B925cC,2025-10-16,Laptop,Electronics,1,2757.62,delivered
578,Db4AE43cd116bED,2024-07-09,Keyboard,Electronics,3,2623.88,created
579,4aF9e31A8A9A80B,2025-04-14,Data Engineering,Books,3,423.93,created
580,6DDA21823fCdD6f,2025-05-31,Jacket,Clothing,2,1494.24,paid
581,C9Cf9420d3C4d2c,2025-01-07,Data Engineering,Books,5,1814.29,cancelled
582,f5A52D85B572a6b,2024-10-26,Laptop,Electronics,1,2350.56,created
583,6FaDaecECDa70Bb,2024-06-06,T-Shirt,Clothing,4,1215.09,created
584,b74eB5B3F3432CD,2025-08-04,Data Engineering,Books,4,1206.7,cancelled
585,0291D3fe87F11E8,2025-04-02,SQL Guide,Books,1,186.55,delivered
586,32CEfbcaF1e65bf,2026-02-01,SQL Guide,Books,2,1358.33,delivered
587,35A7b85Dd5fABE8,2025-05-04,SQL Guide,Books,3,2238.58,paid
588,7Af37bD0f4adD13,2026-05-08,Python Book,Books,2,848.28,shipped
589,6838ee6A8E4acFf,2025-02-07,T-Shirt,Clothing,5,1863.12,cancelled
590,BdEd95f2B1BDF47,2025-12-16,Headphones,Electronics,2,2491.24,created
591,C3aE2baADd13DB7,2025-07-17,T-Shirt,Clothing,1,1450.56,paid
592,5DA38d3d023FaEb,2025-07-19,Monitor,Electronics,2,2538.45,paid
593,a9fe8ab8C44feEc,2024-05-17,Jeans,Clothing,3,382.31,delivered
594,ADf8F4FBFb5545E,2025-03-29,Data Engineering,Books,3,358.68,delivered
595,75c50CDcC11C1FC,2025-01-10,Sneakers,Clothing,5,859.65,created
596,740c4260DBFde33,2024-11-30,iPhone,Electronics,3,2674.69,shipped
597,ad750F8A03d5bDf,2025-05-22,Laptop,Electronics,2,251.13,created
598,3539Ab0Bd287474,2024-09-14,Python Book,Books,1,2667.65,delivered
599,fc330e73bFCd058,2026-01-28,T-Shirt,Clothing,4,1299.99,created
600,CC47e0651529F7D,2025-04-06,Monitor,Electronics,5,2664.79,cancelled
601,FBF43138552FD78,2026-02-10,Data Engineering,Books,5,1989.38,delivered
602,b713fCCEFA218fC,2025-01-24,SQL Guide,Books,1,876.36,cancelled
603,0Bf0F7669CCFE65,2026-03-13,T-Shirt,Clothing,3,2149.37,shipped
604,C2AFc7ffB6c1dDC,2025-05-09,SQL Guide,Books,2,583.39,shipped
605,c4E70Af3Fa85170,2025-04-17,SQL Guide,Books,2,1586.4,shipped
606,75cF250b68BFAfD,2024-08-03,T-Shirt,Clothing,1,342.93,paid
607,49Cd83E1b85DCdc,2025-08-26,Headphones,Electronics,2,788.09,cancelled
608,6dD7CF05c5DBb62,2024-07-30,SQL Guide,Books,5,2214.61,delivered
609,Ea859a9DB3A131E,2025-09-08,Keyboard,Electronics,4,2143.07,paid
610,E40D3bD7e8eBAAb,2024-07-13,Python Book,Books,4,1178.04,shipped
611,FAa6c3Ab7B22Fe1,2024-07-20,Data Engineering,Books,4,671.76,cancelled
612,022a09aB8abEc41,2024-10-08,Sneakers,Clothing,2,1170.46,cancelled
613,Dfe620aDc5c6B2c,2026-02-05,Data Engineering,Books,3,1232.04,shipped
614,fBdC4e5cB9B3fdc,2026-01-14,Laptop,Electronics,2,2404.91,paid
615,DAAC42d62a87DEd,2026-03-08,Machine Learning,Books,4,664.11,cancelled
616,E4BC0ADe644a9AF,2024-07-04,SQL Guide,Books,3,778.77,delivered
617,d956ADD848E10CF,2024-12-06,Monitor,Electronics,4,1599.94,delivered
618,E9AaCDA36bf0384,2024-07-06,iPhone,Electronics,1,75.22,paid
619,d25D060BeCEf966,2025-06-16,SQL Guide,Books,2,2218.85,paid
620,CaDcfa8a01cE344,2025-02-09,iPhone,Electronics,4,2962.9,shipped
621,5bab8EC572eeeFb,2025-03-28,SQL Guide,Books,5,434.91,cancelled
622,ef11ca623A3aCAF,2025-06-24,T-Shirt,Clothing,3,1651.61,cancelled
623,1Fd5aDEF7b69eD0,2026-04-21,Monitor,Electronics,3,193.93,cancelled
624,EB9cD8DD61E2A8B,2024-11-01,T-Shirt,Clothing,4,522.81,created
625,5fbD5EC9eAafDAd,2025-03-07,Jeans,Clothing,3,523.24,shipped
626,4546A3CDDd2fAAF,2024-06-15,Python Book,Books,1,1949.09,paid
627,eEe01BfFCb7caf9,2026-04-07,Machine Learning,Books,2,1096.17,cancelled
628,AA0a557Ef0ff890,2025-07-22,Sneakers,Clothing,3,1914.28,paid
629,4186E03D55346C5,2025-02-04,Monitor,Electronics,5,24.02,shipped
630,535E6f8dCfdc4FB,2024-07-01,Laptop,Electronics,4,2284.33,paid
631,2156Cd4add6dc6E,2026-01-25,Jeans,Clothing,5,2582.07,cancelled
632,b45b8aC4ee7ddBF,2025-11-26,Keyboard,Electronics,2,1743.63,delivered
633,7aF8F67BF7A482F,2024-09-11,Keyboard,Electronics,2,1323.96,shipped
634,bb192bd3f9ACaE9,2025-08-08,Keyboard,Electronics,5,1250.48,delivered
635,dC02E06E1Fcbeb0,2025-03-05,SQL Guide,Books,1,521.78,paid
636,FeF3b0FAa2a3F1d,2024-06-03,Laptop,Electronics,2,2999.95,created
637,b334b78346f06B8,2024-11-17,Python Book,Books,5,2544.06,delivered
638,6FEBAcb8dA09d70,2024-09-27,Jacket,Clothing,1,1654.11,delivered
639,2629e01bD2FB9FD,2024-07-27,Headphones,Electronics,2,1407.48,shipped
640,0D4fBBd4Db4Ce61,2025-08-24,Jeans,Clothing,4,1197.04,delivered
641,32491aE5A90Ec2f,2024-12-20,Python Book,Books,3,1359.35,shipped
642,F8BCC6DfeA713AD,2025-11-02,Python Book,Books,5,2481.01,delivered
643,497F64eC3d5b5C6,2024-09-10,SQL Guide,Books,1,869.94,paid
644,05aBe06bfe4f0B2,2024-05-19,iPhone,Electronics,5,162.5,paid
645,4320AD2fc8FFFeE,2025-02-12,Python Book,Books,1,2998.02,cancelled
646,47aABE243989907,2025-03-24,T-Shirt,Clothing,3,2676.65,delivered
647,270a6d0756A1F11,2024-06-08,Data Engineering,Books,1,1349.78,created
648,EdcF1bEEdF5bF80,2025-06-11,Sneakers,Clothing,5,950.42,cancelled
649,3841714DD9e3893,2024-09-24,Headphones,Electronics,1,2334.98,created
650,80001b9B289B62c,2024-07-17,Machine Learning,Books,4,348.59,delivered
651,5Af4CA3d7FfFDfd,2026-03-18,Machine Learning,Books,3,354.19,shipped
652,bdab5318EE83afE,2025-06-05,Monitor,Electronics,3,1772.76,created
653,44c0fDF8E668cAd,2025-04-21,SQL Guide,Books,3,620.3,cancelled
654,4Be50EE2Df7cBC1,2025-07-04,Headphones,Electronics,4,1272.49,cancelled
